レース馬番ID,レースID,レース日付,開催回数,競馬場コード,競馬場名,開催日数,競争条件,レース記号/[抽],レース記号/(馬齢),レース記号/牝,レース記号/(父),レース記号/(別定),レース記号/(混),レース記号/(ハンデ),レース記号/(抽),レース記号/(市),レース記号/(定量),レース記号/牡,レース記号/関東配布馬,レース記号/(指),レース記号/関西配布馬,レース記号/九州産馬,レース記号/見習騎手,レース記号/せん,レース記号/(国際),レース記号/[指],レース記号/(特指),レース番号,重賞回次,レース名,リステッド・重賞競走,障害区分,芝・ダート区分,芝・ダート区分2,右左回り・直線区分,内・外・襷区分,距離(m),天候,馬場状態1,馬場状態2,発走時刻,着順,着順注記,枠番,馬番,馬名,性別,馬齢,斤量,騎手,タイム,着差,1コーナー,2コーナー,3コーナー,4コーナー,上り,単勝,人気,馬体重,場体重増減,東西・外国・地方区分,調教師,馬主,賞金(万円)
19860602041004,198606020410,1986-03-02,2,6,中山,4,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,10,,常陸特別 ,,,芝,,右,,1800,晴,良,,15:05,5.0,,3,4,ヒロテンシ,牝,7,54.0,安田富男,1:50.3,1/2,12.0,12.0,13.0,9.0,35.5,6.9,4.0,458.0,4.0,東,松山康久,勝川公子,89.0
19860602041011,198606020410,1986-03-02,2,6,中山,4,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,10,,常陸特別 ,,,芝,,右,,1800,晴,良,,15:05,6.0,,7,11,テスコアイビー,牝,5,54.0,蛯沢誠治,1:50.3,ハナ,8.0,9.0,6.0,6.0,35.9,24.4,9.0,414.0,-6.0,東,栗田博憲,シャコー,
19860602041005,198606020410,1986-03-02,2,6,中山,4,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,10,,常陸特別 ,,,芝,,右,,1800,晴,良,,15:05,7.0,,4,5,アキシンザン,牡,6,57.0,田村正光,1:50.3,クビ,8.0,8.0,9.0,9.0,35.7,16.7,6.0,478.0,-6.0,東,大久保良,じんべい産業,
19860602041010,198606020410,1986-03-02,2,6,中山,4,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,10,,常陸特別 ,,,芝,,右,,1800,晴,良,,15:05,8.0,,6,10,ニッショウプリンス,牡,8,56.0,増沢末夫,1:50.4,クビ,11.0,9.0,9.0,6.0,35.9,20.5,7.0,484.0,2.0,東,佐藤征助,宮崎昌則,
19860602041012,198606020410,1986-03-02,2,6,中山,4,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,10,,常陸特別 ,,,芝,,右,,1800,晴,良,,15:05,9.0,,7,12,ウインサムオー,牡,7,56.0,中舘英二,1:50.6,1,6.0,6.0,2.0,2.0,36.5,23.7,8.0,500.0,12.0,東,元石孝昭,村井英之,
19860602041013,198606020410,1986-03-02,2,6,中山,4,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,10,,常陸特別 ,,,芝,,右,,1800,晴,良,,15:05,10.0,,8,13,ホンマルスター,牡,5,56.0,岡部幸雄,1:50.6,クビ,7.0,7.0,6.0,9.0,36.2,28.0,11.0,436.0,0.0,東,前田禎,大澤金信,
19860602041009,198606020410,1986-03-02,2,6,中山,4,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,10,,常陸特別 ,,,芝,,右,,1800,晴,良,,15:05,11.0,,6,9,マンジュシャゲ,牝,7,54.0,大西直宏,1:50.7,1/2,14.0,14.0,13.0,13.0,35.9,45.8,14.0,440.0,-4.0,東,中尾銑治,阿部幸暉,
19860602041014,198606020410,1986-03-02,2,6,中山,4,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,10,,常陸特別 ,,,芝,,右,,1800,晴,良,,15:05,12.0,,8,14,リパルステイオー,セ,5,56.0,柴田政人,1:50.7,クビ,3.0,3.0,2.0,2.0,36.6,5.4,2.0,450.0,0.0,東,田村駿仁,古岡秀人,
19860602041006,198606020410,1986-03-02,2,6,中山,4,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,10,,常陸特別 ,,,芝,,右,,1800,晴,良,,15:05,13.0,,4,6,ダービースノッブ,牡,5,56.0,花松進,1:50.7,ハナ,2.0,2.0,2.0,2.0,36.6,41.0,13.0,466.0,2.0,東,荒木静雄,荒木一平太,
19860602041008,198606020410,1986-03-02,2,6,中山,4,4歳以上900万下,,,,,(別定),(混),,,,,,,,,,,,,,,10,,常陸特別 ,,,芝,,右,,1800,晴,良,,15:05,13.0,,5,8,ゴッドパンサー,牝,5,54.0,細川英二,1:50.7,同着,8.0,9.0,9.0,13.0,36.1,27.7,10.0,440.0,6.0,東,久保田彦,倉本誠哉,
19860602041110,198606020411,1986-03-02,2,6,中山,4,4歳オープン,,(馬齢),,,,(混),,,,,,,,,,,,,,,11,23.0,報知杯弥生賞,G3,,芝,,右,,2000,晴,良,,15:45,1.0,,8,10,ダイシンフブキ,牡,4,55.0,菅原泰夫,2:02.4,,2.0,2.0,2.0,2.0,35.3,4.1,3.0,460.0,2.0,東,柴田寛,高橋金次,2900.0
19860602041111,198606020411,1986-03-02,2,6,中山,4,4歳オープン,,(馬齢),,,,(混),,,,,,,,,,,,,,,11,23.0,報知杯弥生賞,G3,,芝,,右,,2000,晴,良,,15:45,2.0,,8,11,ダイナコスモス,牡,4,55.0,岡部幸雄,2:02.4,クビ,3.0,3.0,2.0,3.0,35.2,11.0,5.0,464.0,2.0,東,沢峰次,社台レースホース,1200.0
19860602041103,198606020411,1986-03-02,2,6,中山,4,4歳オープン,,(馬齢),,,,(混),,,,,,,,,,,,,,,11,23.0,報知杯弥生賞,G3,,芝,,右,,2000,晴,良,,15:45,3.0,,3,3,ニッポーテイオー,牡,4,55.0,蛯名信広,2:02.6,1.1/4,1.0,1.0,1.0,1.0,35.7,10.0,4.0,458.0,2.0,東,久保田金,山石祐一,730.0
19860602041105,198606020411,1986-03-02,2,6,中山,4,4歳オープン,,(馬齢),,,,(混),,,,,,,,,,,,,,,11,23.0,報知杯弥生賞,G3,,芝,,右,,2000,晴,良,,15:45,4.0,,5,5,アサヒエンペラー,牡,4,55.0,中舘英二,2:02.8,1.1/4,8.0,7.0,6.0,5.0,35.3,2.3,1.0,524.0,0.0,東,加藤修甫,寺内倉蔵,440.0
19860602041108,198606020411,1986-03-02,2,6,中山,4,4歳オープン,,(馬齢),,,,(混),,,,,,,,,,,,,,,11,23.0,報知杯弥生賞,G3,,芝,,右,,2000,晴,良,,15:45,5.0,,7,8,サクラトモエオー,牡,4,55.0,柴田政人,2:03.3,3,4.0,4.0,2.0,4.0,36.1,3.6,2.0,462.0,2.0,東,内藤一雄,さくらコマース,290.0
19860602041106,198606020411,1986-03-02,2,6,中山,4,4歳オープン,,(馬齢),,,,(混),,,,,,,,,,,,,,,11,23.0,報知杯弥生賞,G3,,芝,,右,,2000,晴,良,,15:45,6.0,,6,6,ダイナフランカー,牡,4,55.0,柴崎勇,2:03.4,3/4,4.0,4.0,5.0,5.0,36.1,34.2,8.0,462.0,-4.0,東,矢野進,社台レースホース,
19860602041107,198606020411,1986-03-02,2,6,中山,4,4歳オープン,,(馬齢),,,,(混),,,,,,,,,,,,,,,11,23.0,報知杯弥生賞,G3,,芝,,右,,2000,晴,良,,15:45,7.0,,6,7,マウントニゾン,牡,4,55.0,嶋田功,2:03.6,1.1/4,4.0,7.0,6.0,5.0,36.2,17.5,7.0,434.0,-4.0,東,森安弘昭,中沢春吉,
19860602041104,198606020411,1986-03-02,2,6,中山,4,4歳オープン,,(馬齢),,,,(混),,,,,,,,,,,,,,,11,23.0,報知杯弥生賞,G3,,芝,,右,,2000,晴,良,,15:45,8.0,,4,4,トウショウイージー,牡,4,55.0,柏崎正次,2:03.7,3/4,4.0,4.0,8.0,8.0,35.9,53.0,9.0,462.0,2.0,東,奥平真治,トウショウ産業,
19860602041101,198606020411,1986-03-02,2,6,中山,4,4歳オープン,,(馬齢),,,,(混),,,,,,,,,,,,,,,11,23.0,報知杯弥生賞,G3,,芝,,右,,2000,晴,良,,15:45,9.0,,1,1,アサカフォンテン,牡,4,55.0,的場均,2:04.0,1.3/4,8.0,7.0,8.0,9.0,36.3,13.9,6.0,462.0,0.0,東,元石正雄,佐久間有寿,
19860602041102,198606020411,1986-03-02,2,6,中山,4,4歳オープン,,(馬齢),,,,(混),,,,,,,,,,,,,,,11,23.0,報知杯弥生賞,G3,,芝,,右,,2000,晴,良,,15:45,10.0,,2,2,ミホバランス,牡,4,55.0,田村正光,2:04.3,2,11.0,11.0,10.0,9.0,36.4,143.6,11.0,462.0,-4.0,東,山岡浩久,堤勘時,
19860602041109,198606020411,1986-03-02,2,6,中山,4,4歳オープン,,(馬齢),,,,(混),,,,,,,,,,,,,,,11,23.0,報知杯弥生賞,G3,,芝,,右,,2000,晴,良,,15:45,11.0,,7,9,エゾシンザン,牡,4,55.0,安田富男,2:04.9,3.1/2,8.0,10.0,11.0,11.0,36.8,89.2,10.0,462.0,0.0,東,新関力,沢村勝三郎,
19860602041205,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,1.0,,3,5,スーパーグラサード,牡,5,56.0,中野栄治,1:52.5,,1.0,1.0,1.0,1.0,38.1,2.0,1.0,438.0,0.0,東,清水美波,平野井昌弘,660.0
19860602041216,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,2.0,,8,16,ペシャワール,牡,6,54.0,古川寛和,1:52.6,1/2,3.0,4.0,3.0,2.0,38.0,9.2,3.0,514.0,-4.0,東,二本柳俊,豊洋牧場,260.0
19860602041203,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,3.0,,2,3,リーガルカタトラ,牡,6,57.0,坂井千明,1:53.0,2.1/2,16.0,16.0,10.0,7.0,37.4,11.1,5.0,458.0,-2.0,東,古山良司,久保田精一,170.0
19860602041207,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,4.0,,4,7,メジロリューテス,牡,6,54.0,玉井智光,1:53.1,1/2,6.0,6.0,6.0,6.0,38.2,5.7,2.0,468.0,-2.0,東,佐藤征助,メジロ商事,100.0
19860602041214,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,5.0,,7,14,アポロファイター,牡,7,56.0,田村正光,1:53.6,3,3.0,4.0,3.0,2.0,39.1,25.1,9.0,490.0,-4.0,東,矢野照正,シャコー,66.0
19860602041215,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,6.0,,8,15,マルゴファイター,牡,7,56.0,高山裕,1:53.7,3/4,13.0,13.0,10.0,10.0,38.1,44.0,12.0,480.0,0.0,東,小西登,鹿倉護郎,
19860602041206,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,7.0,,3,6,フォスタームサシ,牡,5,56.0,国兼正浩,1:54.0,2,2.0,2.0,2.0,2.0,39.6,25.4,10.0,482.0,22.0,東,佐藤勝美,細田憲一,
19860602041204,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,8.0,,2,4,キングオブラナー,牡,5,56.0,的場均,1:54.3,2,3.0,3.0,5.0,5.0,39.6,62.1,14.0,506.0,-2.0,東,大久保勝,押田武平,
19860602041209,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,9.0,,5,9,マルサンドウユウ,牡,7,55.0,坂本勝美,1:54.4,1/2,9.0,8.0,8.0,7.0,39.0,51.6,13.0,520.0,2.0,東,仲住達弥,高橋辰夫,
19860602041210,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,10.0,,5,10,ナスノプリンス,牡,6,57.0,嶋田功,1:54.7,1.3/4,7.0,7.0,7.0,9.0,39.6,11.9,6.0,492.0,0.0,東,稲葉幸夫,那須野牧場,
19860602041211,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,11.0,,6,11,サクラモデルオー,牡,5,56.0,小島太,1:54.9,1,9.0,11.0,14.0,14.0,39.0,22.7,8.0,480.0,4.0,東,境征勝,さくらコマース,
19860602041208,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,12.0,,4,8,トクノグリーン,牝,5,54.0,大西直宏,1:54.9,アタマ,12.0,11.0,10.0,10.0,39.3,70.9,15.0,456.0,0.0,東,中尾銑治,堀川義雄,
19860602041202,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,13.0,,1,2,ビッグスペイン,牡,6,57.0,吉永正人,1:55.0,3/4,14.0,14.0,10.0,13.0,39.4,10.6,4.0,462.0,2.0,東,松山康久,小林昌雄,
19860602041212,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,14.0,,6,12,コクサイプログレス,牡,6,57.0,柴田政人,1:55.1,3/4,9.0,8.0,8.0,10.0,39.8,17.3,7.0,454.0,0.0,東,稗田敏男,芦部博子,
19860602041201,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,15.0,,1,1,ファステスト,牡,5,53.0,横山典弘,1:55.2,3/4,7.0,8.0,14.0,15.0,39.3,39.9,11.0,486.0,0.0,東,奥平真治,鈴木勇太郎,
19860602041213,198606020412,1986-03-02,2,6,中山,4,4歳以上900万下,,(馬齢),,,,,,,,,,,,,,,,,,,12,,4歳以上900万下,,,ダート,,右,,1800,晴,良,,16:20,16.0,,7,13,フジデュートリッヒ,牡,6,55.0,原田俊彦,1:56.1,5,14.0,14.0,14.0,15.0,40.1,171.7,16.0,502.0,0.0,東,見上恒芳,荒木栄一,
19860602050105,198606020501,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:00,1.0,,5,5,フリートキャニオン,牡,4,55.0,蛯沢誠治,1:56.7,,9.0,9.0,6.0,4.0,39.6,154.9,10.0,504.0,-4.0,東,成宮明光,谷研司,390.0
19860602050110,198606020501,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:00,2.0,,7,10,ダイナグラス,牡,4,55.0,岡部幸雄,1:56.7,ハナ,5.0,5.0,3.0,2.0,40.1,1.9,2.0,490.0,2.0,東,高橋英夫,社台レースホース,160.0
19860602050109,198606020501,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:00,3.0,,7,9,トキノサークル,牝,4,53.0,細川英二,1:57.3,3.1/2,5.0,5.0,6.0,7.0,40.2,175.5,11.0,472.0,-8.0,東,内藤一雄,山岡光義,98.0
19860602050102,198606020501,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:00,4.0,,2,2,サンユーパネラー,牡,4,55.0,菅野昭夫,1:57.6,2,1.0,1.0,1.0,1.0,41.3,16.2,4.0,452.0,-2.0,東,富田六郎,新サンユー,59.0
19860602050112,198606020501,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:00,5.0,,8,12,エドモンスター,牡,4,55.0,中野栄治,1:57.8,1,12.0,12.0,9.0,9.0,40.2,193.5,12.0,484.0,2.0,東,清水美波,遠藤喜松,39.0
19860602050104,198606020501,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:00,6.0,,4,4,セキノジャパン,牡,4,55.0,平目孝志,1:58.0,1.1/2,11.0,10.0,8.0,7.0,40.7,21.2,5.0,506.0,2.0,東,二本柳一,関澤産業,
19860602050107,198606020501,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:00,7.0,,6,7,マツエスキー,牡,4,55.0,増沢末夫,1:58.1,1/2,2.0,2.0,4.0,4.0,41.3,1.9,1.0,456.0,0.0,東,諏訪富三,松浦拓二,
19860602050111,198606020501,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:00,8.0,,8,11,ペガサスターフ,牡,4,53.0,天間昭一,1:58.2,1/2,2.0,4.0,2.0,2.0,41.7,33.7,6.0,436.0,-2.0,東,鈴木勝太,ターフ・スポート,
19860602050108,198606020501,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:00,9.0,,6,8,ドミニーア,牡,4,55.0,菅原泰夫,1:58.7,3,2.0,3.0,4.0,4.0,42.0,9.2,3.0,412.0,-2.0,東,相川勝敏,一柳淳子,
19860602050103,198606020501,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:00,10.0,,3,3,クレスタシロー,牝,4,53.0,菅原隆明,1:59.4,4,9.0,10.0,11.0,11.0,41.4,145.7,9.0,446.0,0.0,東,伊藤竹男,西山正行,
19860602050106,198606020501,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:00,11.0,,5,6,エクセレントシロー,牝,4,53.0,吉沢宗一,1:59.4,ハナ,5.0,5.0,9.0,10.0,41.9,102.2,8.0,434.0,0.0,東,大久保良,西山正行,
19860602050101,198606020501,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:00,,中,1,1,バランゲル,牝,4,53.0,中島敏文,,,,,8.0,8.0,,82.1,7.0,408.0,4.0,東,奥平真治,ハイランド牧場,
19860602050202,198606020502,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1200,晴,良,,10:25,1.0,,2,2,スペースマーメイド,牝,4,53.0,細川英二,1:14.4,,,,2.0,1.0,38.8,2.1,1.0,436.0,-6.0,東,新関力,鳥海商事,390.0
19860602050208,198606020502,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1200,晴,良,,10:25,2.0,,7,8,ラッキーラッキー,牝,4,53.0,平目孝志,1:14.9,3,,,2.0,3.0,39.2,24.5,6.0,410.0,0.0,東,二本柳一,保手浜弘規,160.0
19860602050210,198606020502,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1200,晴,良,,10:25,3.0,,8,10,キャットオー,牡,4,55.0,的場均,1:15.1,1.1/4,,,1.0,2.0,39.7,3.2,2.0,432.0,-8.0,東,八木沢勝,江戸家猫八,98.0
19860602050203,198606020502,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1200,晴,良,,10:25,4.0,,3,3,ベルベデーレ,牡,4,55.0,柴田政人,1:15.1,アタマ,,,9.0,6.0,38.8,3.6,3.0,450.0,-4.0,東,畠山重則,金原信彦,59.0
19860602050209,198606020502,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1200,晴,良,,10:25,5.0,,8,9,ダイトダンサー,牡,4,55.0,柴崎勇,1:15.2,クビ,,,4.0,4.0,39.3,61.7,8.0,422.0,0.0,東,矢野進,島田昭次,39.0
19860602050207,198606020502,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1200,晴,良,,10:25,6.0,,7,7,マツカゼカツマ,牡,4,55.0,佐藤吉勝,1:15.6,2.1/2,,,6.0,6.0,39.4,10.5,4.0,462.0,4.0,東,坂本栄三,富川静雄,
19860602050205,198606020502,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1200,晴,良,,10:25,7.0,,5,5,セルビアキング,牡,4,55.0,三浦春美,1:15.6,アタマ,,,5.0,4.0,39.6,88.0,9.0,480.0,-2.0,東,梶与四松,小阿瀬海司,
19860602050204,198606020502,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1200,晴,良,,10:25,8.0,,4,4,ヨシエビス,牡,4,55.0,伊藤栄,1:15.6,クビ,,,6.0,6.0,39.4,41.6,7.0,440.0,12.0,東,中村広,岡田吉信,
19860602050201,198606020502,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1200,晴,良,,10:25,9.0,,1,1,アラカワコンゴウ,牡,4,52.0,武藤善則,1:15.7,1/2,,,9.0,9.0,39.4,100.1,10.0,480.0,-4.0,東,大和田稔,仲田一,
19860602050206,198606020502,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳未勝利,,,ダート,,右,,1200,晴,良,,10:25,,中,6,6,モガミポット,牡,4,55.0,小島太,,,,,,6.0,,17.0,5.0,446.0,-4.0,東,古山良司,早坂太吉,
19860602050314,198606020503,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:50,1.0,,8,14,ストラスブール,牝,4,53.0,岡部幸雄,1:56.0,,1.0,1.0,1.0,1.0,39.4,6.0,4.0,440.0,-12.0,東,畠山重則,柴原榮,390.0
19860602050309,198606020503,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:50,2.0,,6,9,カツマリア,牝,4,53.0,的場均,1:56.0,ハナ,2.0,2.0,2.0,2.0,39.3,2.2,1.0,478.0,4.0,東,柄崎義信,勝本正男,160.0
19860602050302,198606020503,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:50,3.0,,2,2,シラカバビゼン,牝,4,53.0,蛯沢誠治,1:56.2,1.1/2,11.0,11.0,9.0,6.0,38.7,38.1,7.0,486.0,6.0,東,栗田博憲,藤田正蔵,98.0
19860602050311,198606020503,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:50,4.0,,7,11,ローレンスイメージ,牝,4,53.0,大西直宏,1:56.3,3/4,3.0,3.0,4.0,4.0,39.4,4.7,3.0,424.0,4.0,東,中尾銑治,堀田栄彦,59.0
19860602050310,198606020503,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:50,5.0,,6,10,カミニート,牝,4,53.0,大塚栄三,1:56.9,3.1/2,5.0,7.0,4.0,3.0,40.0,43.1,8.0,438.0,0.0,東,吉野勇,シンユウ・ファーム,39.0
19860602050308,198606020503,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:50,6.0,,5,8,レディパルサカ,牝,4,53.0,関口睦介,1:57.0,クビ,10.0,7.0,8.0,6.0,39.8,17.8,5.0,414.0,0.0,東,野平祐二,石田英雄,
19860602050313,198606020503,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:50,7.0,,8,13,プリンセスナバール,牝,4,53.0,嶋田功,1:58.0,6,5.0,3.0,2.0,4.0,41.3,170.2,13.0,408.0,-2.0,東,藤本冨良,山本一郎,
19860602050305,198606020503,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:50,8.0,,4,5,シャロナクイン,牝,4,53.0,田面木博,1:58.4,2.1/2,13.0,13.0,13.0,13.0,40.3,83.0,12.0,406.0,-2.0,東,稗田敏男,半藤芳和,
19860602050303,198606020503,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:50,9.0,,3,3,ハッピーゴデス,牝,4,53.0,吉沢宗一,1:58.5,1/2,5.0,7.0,12.0,12.0,40.5,3.4,2.0,446.0,-6.0,東,大久保良,小畑正雄,
19860602050301,198606020503,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:50,10.0,,1,1,シルバーダンサー,牝,4,51.0,天間昭一,1:58.6,クビ,13.0,13.0,11.0,11.0,40.7,80.6,11.0,426.0,0.0,東,鈴木勝太,畠山牧場,
19860602050306,198606020503,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:50,11.0,,4,6,シャダイハンター,牝,4,53.0,菅野澄男,1:58.7,クビ,3.0,3.0,4.0,6.0,41.8,79.7,10.0,446.0,-8.0,東,平井雄二,吉田善哉,
19860602050312,198606020503,1986-03-08,2,6,中山,5,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,右,,1800,晴,良,,10:50,12.0,,7,12,ミキタニック,牝,4,53.0,上田悟,1:58.7,アタマ,5.0,3.0,4.0,9.0,41.7,34.7,6.0,406.0,-4.0,東,宮沢今朝,根本直樹,
